locale_id,locale_name,locale_type,locale_is_country,locale_is_subdivision,locale_is_city,wv_article_id,locale_wv_is_part_of,locale_id_is_part_of_id,locale_geo_lat,locale_geo_long
445e017a4a856d2a,oakland,city,false,false,true,25553,alameda county,498,37.782,-122.238
82b30db2eb485a6c,laugharne,city,false,false,true,121631,carmarthenshire,6060,51.7694,-04.4631
14ed6194bed20d64,gurnee,city,false,false,true,13728,far north suburbs (illinois),120714,42.3667,-87.9333
62d18389414fc746,corpus christi,city,false,false,true,8295,south barrier coast,33376,27.742778,-97.401944
da24c6acac9edd7c,kalbarri,city,false,false,true,131543,mid west (western australia),22315,-27.71636,114.41986
0f2e549d314e66cc,yeonpyeong island,city,false,false,true,123065,gyeonggi,13776,37.664,125.696
3d0dd1246eb91f3a,castlebar,city,false,false,true,6226,county mayo,8411,53.8608,-9.2988
6efe50f9ab0e934c,cachoeiro de itapemirim,city,false,false,true,122792,south (espírito santo),122880,-20.848889,-41.112778
ce95be4a058241fc,new bern,city,false,false,true,24210,north carolina coastal plain,24866,35.109167,-77.069167
aa8b32406b4d44a4,fuerte olimpo,city,false,false,true,157227,gran chaco (paraguay),6672,-21.03,-57.87
095975567794b347,båtsfjord,city,false,false,true,149212,finnmark,11623,70.6349742,29.7199078
2336768fb993eae9,bisbee,city,false,false,true,3888,eastern arizona,10352,31.42368,-109.91100
12e4985e40d29c2c,bankapura,city,false,false,true,175652,northwestern karnataka,25287,14.9167,75.2667
ade64658ef573d37,omarama,city,false,false,true,25910,mackenzie country,20680,-44.4833,169.9667
ebd73c93b747d467,delémont,city,false,false,true,9248,western switzerland,150003,47.3667,7.3500
200e298b62ac64d3,imphal,city,false,false,true,15531,manipur,21217,24.82,93.95
726dd194748ad597,taung,city,false,false,true,35423,north west province,25317,-27.5325,24.78556
66a3c741d9e82209,melbourne/south eastern suburbs,district,false,false,false,167036,melbourne,21920,-37.907,144.961
344a597e3b968471,kobuk valley national park,park,false,false,false,177972,arctic alaska,1499,67.55,-159.283333
ea55ee8dc5ccf2fd,cape krusenstern national monument,park,false,false,false,178107,arctic alaska,1499,67.3333,-163.583
c59b35ecf453c92c,milford (massachusetts),city,false,false,true,22355,blackstone valley,3971,42.13972,-71.51611
cf8c121e5f14d4f9,tayshet,city,false,false,true,35457,irkutsk oblast,15736,55.9333,98.0167
25529ed1ba49204e,grande porto alegre,region,false,true,false,122460,rio grande do sul,29749,-30.0328,-51.2300
2cfc60d0538fd036,hovden,city,false,false,true,15083,agder,33688,59.5603,7.3564
a4a6f895969fa1ea,kfar qouq,city,false,false,true,113582,bekaa,3234,33.53,35.89
021d37492b47f658,kerkrade,city,false,false,true,17337,south limburg,33676,50.8667,6.0667
77b44781711c92a0,eritrea,country,true,false,false,11064,east africa,10295,15.4,38.7
764b619d0c8dbba2,moore haven,city,false,false,true,140172,florida heartland,11748,26.833333,-81.1
e46a42b0792b6b04,oboke and koboke,city,false,false,true,25602,tokushima (prefecture),36210,33.9060845,133.7538068
d1c3b6843d9da64f,jurmo,city,false,false,true,169388,archipelago sea,124963,59.83,21.60
451f477a252f1c3a,awa,city,false,false,true,2068,tokushima (prefecture),36210,34.078889,134.238333
80be3bfcd20565b7,green kalahari,region,false,true,false,13379,northern cape,25016,-27.1,22.0
7593c27502769192,pilisvörösvár,city,false,false,true,140049,danube bend,176617,47.5902,18.9306
c8023f6708f4b8f9,ruovesi,city,false,false,true,182297,pirkanmaa,27711,61.98333,24.08333
037c0600c24d9e49,oqaatsut,city,false,false,true,26015,western greenland,38930,69.344444,-51.002778
7f6cb1f47cee82df,oka,city,false,false,true,25741,laurentians,19231,45.4666667,-74.0833333
9847415582153d31,salta (province),region,false,true,false,30799,andean northwest (argentina),1122,-24.7833,-65.4167
f15d5cd7e970ddd1,lavaux,"","","","",19244,vaud,37742,46.4919444,6.74611111
92d6d93e6c15a7e2,kobarid,city,false,false,true,17826,julian alps,16538,46.2464,13.5786
af092edd51e9bd85,negeri sembilan,region,false,true,false,24081,west coast (malaysia),38881,2.7500,102.2500
f50e673231784a44,marguerite route,"","","","",185639,"","","",""
c31b34a0e1b20f78,gr 10,"","","","",13107,"","","",""
96d1fdd196bcaa8b,lagrange (georgia),city,false,false,true,18747,classic heartland of georgia,7692,33.036667,-85.031944
2d9d198a6a365eab,sidney (british columbia),city,false,false,true,32695,south vancouver island,33735,48.650556,-123.398611
d1bf933f3789c361,kangla,park,false,false,false,195266,imphal,15531,24.808,93.94
842c2155c520f238,banda islands,region,false,true,false,2559,maluku,21035,-4.583,129.9167
9c0f3957564d4144,ura,city,false,false,true,37339,central bhutan,6444,27.4775,90.904722
9ab011c31af6df8a,gorzów wielkopolski,city,false,false,true,13051,lubuskie,20454,52.7333333,15.25
8f4114e3c942e249,underground railroad,"","","","",127560,"","","",""
457df3ebf6a83d7a,são benedito do sul,city,false,false,true,31744,zona da mata (pernambuco),161016,-8.8078,-35.95194
60c8aea29ed54d4b,verbier,city,false,false,true,37853,valais,37508,46.1,7.216667
7d52dd28b4c47e30,front royal,city,false,false,true,12146,shenandoah valley,32461,38.91754,-78.19353
9e1eda7f5840472c,ain sokhna,city,false,false,true,195295,red sea coast,29417,29.6,32.3167
f3fdfe08314280d8,port ghalib,city,false,false,true,28159,red sea coast,29417,25.534166666667,34.637222222222
9f63a514093f5610,southbridge,city,false,false,true,33387,south county (massachusetts),33425,42.075000,-72.033889
776c5bd1a25c7653,swiss national park,park,false,false,false,159589,engadin,10970,46.670,10.166
0faa5b94907b49aa,rutland water,"","","","",148998,rutland (england),30303,52.653,-0.635
d8a8798da58532e5,chengdu,city,false,false,true,6987,east sichuan,10527,30.658611,104.064722
71220918d1e0efa0,munich/north,district,false,false,false,130366,munich,23467,48.1667,11.5833
d36de5b54a36fa53,radda,city,false,false,true,29059,siena (province),32706,43.4833,11.3833
142dfc323d545e01,bruthen,city,false,false,true,4915,east gippsland,10443,-37.716666667,147.81666667
ac60f834c169e9e8,kaithal,city,false,false,true,163552,ambala division,937,29.8015,76.3998
9066ab6a9e4e1e24,moshi,city,false,false,true,23083,northeast tanzania,24987,-3.35569,37.34270
53b13363f159fa0a,wyoming (rhode island),city,false,false,true,35853,south county (rhode island),33426,41.515833,-71.703333
4f8fe16036313412,lafayette (california),city,false,false,true,18718,contra costa county,8123,37.891,-122.118
a2374dfd55550c4a,igarka,city,false,false,true,15403,krasnoyarsk (region),18264,67.4667,86.5833
414c2fe0a6907700,ischia,region,false,true,false,15766,metropolitan naples,126668,40.72697,13.90526
6836f3656403b540,fukuroi,city,false,false,true,12213,shizuoka (prefecture),32605,34.7500,137.9167
1895f189d794aac9,manila/university belt,district,false,false,false,21212,manila,21205,14.6128,120.9989
03d31364329b00a4,thanbyuzayat,city,false,false,true,155464,southeastern myanmar,33471,15.966667,97.733333
33a38269b90a6eb7,třeboň,city,false,false,true,35481,south bohemia,33385,49.003611,14.770556
0c48a171621f3b79,rheinfelden,city,false,false,true,29559,northwestern switzerland,2886,47.5500,7.8000
d9149ec5331b56c9,sens,city,false,false,true,127059,bourgogne-franche-comté,"",48.19642,3.28388
e35e67d6b0a8158d,lipno,city,false,false,true,154662,south bohemia,33385,48.639,14.217
4070a9c312e32f44,sparta (wisconsin),city,false,false,true,33831,coulee region,120496,43.943056,-90.811667
703089537689ba07,ouray,city,false,false,true,26287,southwestern colorado,33762,38.023333,-107.672222
0d13cc77ad679538,shinjo,city,false,false,true,32562,yamagata (prefecture),39901,38.7667,140.3000
a6d4de48ddcbb4e4,tendo,city,false,false,true,143074,yamagata (prefecture),39901,38.3500,140.3666
4a12234b9873b59d,agoura hills,city,false,false,true,324,ventura county,37846,34.153333,-118.761667
f00f2841773e9acd,charmouth,city,false,false,true,113745,dorset,9956,50.733,-2.900
273cb0e98b29a911,sanchong,city,false,false,true,173678,new taipei,24392,25.0637,121.4941
995f4f9278241a27,yonaguni,city,false,false,true,40097,yaeyama islands,39870,24.455,122.989
00c8b7124b8c8ffb,kołobrzeg,city,false,false,true,17836,zachodniopomorskie,39114,54.17,15.57
39c73af730fc2221,kamień pomorski,city,false,false,true,16772,zachodniopomorskie,39114,53.97,14.79
46e60d93cdb4ef03,neuwied,city,false,false,true,145288,middle rhine valley,22255,50.445,7.495
daf8f389e7eea23d,shanghai/putuo,district,false,false,false,32345,shanghai,32332,31.25137,121.39248
cbeb10c1cf4faa0a,haaksbergen,city,false,false,true,158883,overijssel,26312,52.1608,6.7327
5bce2d81465d128a,albion (new york),city,false,false,true,125875,orleans county (new york),26116,43.246111,-78.193611
415a4a0e9ef71482,two rivers,city,false,false,true,37029,northeast wisconsin,24990,44.15389,-87.56917
db60ef28bfa326ce,cagliari (province),region,false,true,false,160946,sardinia,31617,39.2192,9.117219
22713739e05c79cb,nogent sur marne,city,false,false,true,24700,île-de-france,"",48.8375,2.4833
c12d15660bdc91d6,thayer (missouri),city,false,false,true,113659,southwest missouri,33782,36.524275,-91.543895
bb7733de25a8ba3d,sete lagoas,city,false,false,true,32240,central east (minas gerais),6412,-19.4658,-44.2469
75c6edab010861d7,melk,city,false,false,true,21959,wachau,38245,48.226944,15.343889
f2fa38cce64eb04b,san simeon,city,false,false,true,31324,san luis obispo county,31238,35.645,-121.191
70f977e768932f62,montego bay,city,false,false,true,22793,cornwall county,8281,18.4667,-77.9167
d50a35ed6d4ecbae,miquelon,city,false,false,true,22493,saint pierre and miquelon,30653,46.97088,-56.32553
034a6af75338b534,agia roumeli,park,false,false,false,30837,chania (regional unit),6801,35.229916666667,23.960194444444
299d45c15fab46ee,lajitas,city,false,false,true,18786,trans-pecos,"",29.26167,-103.77667
d936806df30676b5,northern punjab,region,false,true,false,131570,punjab (pakistan),28722,31.87289,72.84485
4fef1d6baff28e50,prairie mountain,region,false,true,false,178229,manitoba,21221,50.55,-100.17
688a62a76149ef1d,liberia (costa rica),city,false,false,true,19624,guanacaste,13544,10.6333,-85.4333
648825025e05cdcb,east african islands,region,false,true,false,154429,africa,278,-14.2,54.03
1ca7383d59f28f04,rongjiang,city,false,false,true,30044,guizhou,13647,25.93284,108.51649
d660b707c73685a6,montería,city,false,false,true,22804,western costa norte,166284,8.7477777777778,-75.881388888889
9f3835b8246305b0,badulla,city,false,false,true,2254,uva,37462,6.984722,81.056389
e2ae158ebc4b8b89,bijapur (district),region,false,true,false,3804,northwestern karnataka,25287,16.7,75.8
3cb8e3e3f4081ca3,naracoorte caves national park,park,false,false,false,188644,limestone coast,19721,-37.036111,140.797639
0d1f3a1c9c1f47f0,bundi,city,false,false,true,5088,kota division,18147,25.4383333,75.6372222
83d8242743865dae,niš,city,false,false,true,24555,podunavlje,27923,43.319166666667,21.896111111111
ae3a75f5b987416d,wentworth (new hampshire),city,false,false,true,38826,dartmouth lake sunapee,9045,43.868889,-71.910000
932394103132b517,ndola,city,false,false,true,24054,copperbelt,8204,-12.966667,28.633333
185a0dbeb0d242f5,munising,city,false,false,true,23477,upper peninsula,37322,46.41111,-86.64806
f2a6838dbef338c7,southeast (botswana),region,false,true,false,33434,botswana,4409,-23.1400,26.1500
257d430c30ed5361,iron mountain,city,false,false,true,15738,upper peninsula,37322,45.82028,-88.06583
50c2b6be4fcd50b1,thungyai huai kha khaeng wildlife sanctuaries,park,false,false,false,35949,lower northern thailand,20399,15.416666666667,99.233333333333
c2faaa27312c8b24,denison (texas),city,false,false,true,190368,blackland prairie,3954,33.7497,-96.5575
93eff47b41a30532,chicago/near west side,district,false,false,false,7193,chicago,7106,41.8739,-87.6627
d394f5168f64140a,greenville (texas),city,false,false,true,13408,blackland prairie,3954,33.126111,-96.109722
62b27ea68b4b41fa,iya valley,park,false,false,false,15986,tokushima (prefecture),36210,33.906,133.813
4cfbd6ea0c539737,futamatagawa,city,false,false,true,12255,kanagawa,16806,35.4658,139.5300
c4b424f11f9f6208,eichstätt,city,false,false,true,181610,upper bavaria,37302,48.891944,11.183889
093cbd2a1cac56f5,grand case,city,false,false,true,13165,saint martin,30613,18.1011,-63.0519
8497ab688312f4bd,seremban,city,false,false,true,32202,negeri sembilan,24081,2.7167,101.9500
152e009af8e747cf,zap,city,false,false,true,40294,western north dakota,38966,47.287222,-101.923889
90b25acc6dfe1be1,southwest ireland,region,false,true,false,33781,ireland,15723,52.10,-9.16
9ed9033b693a8893,northwest ireland and lakelands,region,false,true,false,25307,ireland,15723,54.69,-7.63
f00d98cc5ece2b7b,sisimiut,city,false,false,true,32919,western greenland,38930,66.938889,-53.672222
c9091c3e7201ede8,kangerlussuaq,city,false,false,true,16845,western greenland,38930,67.008611,-50.689167
1065bd57e2e0d8c5,huelva (province),region,false,true,false,15185,andalusia,1110,37.25,-6.95
4dd4102f930fb2e8,waveland (mississippi),city,false,false,true,187828,gulf coast (mississippi),13667,30.289722,-89.383611
57ec599c70ea186a,tranent,city,false,false,true,149579,the lothians,35803,55.945,-2.954
99d2c7ea0204cc8c,latrobe (tasmania),city,false,false,true,141990,western tasmania,190532,-41.2368,146.4259
b284a2a172b2299e,uummannaq,city,false,false,true,37460,western greenland,38930,70.674722,-52.126389
3a297641a3d3ab10,zillah,city,false,false,true,40415,columbia river plateau,8012,46.403611,-120.260833
4a041662adb8fcbb,estonia,country,true,false,false,11164,baltic states,2498,59,26
43f15d10876e9dd9,benaulim,city,false,false,true,3384,salcete,30729,15.2500,73.9167
d38ee82e02325c9f,tanjung bira,city,false,false,true,155621,southern sulawesi,33611,-5.614699,120.458388
0f804b4da6364f71,hobe sound,city,false,false,true,179642,treasure coast,36638,27.0767,-80.1419
fbae4c9c40ce1c85,loutulim,city,false,false,true,20359,salcete,30729,15.3300,73.9800
5d1c059565fc6362,milan (ohio),city,false,false,true,22346,ohio erie shore west,152699,41.2981,-82.6048
494181d217544dd2,north miami beach,city,false,false,true,25179,miami-dade county,"",25.93306,-80.16250
4d1ab347f183c8c4,south lake tahoe,city,false,false,true,33671,lake tahoe,18911,38.93333,-119.98444
b92cabc4fcb21406,litchfield park,city,false,false,true,19857,greater phoenix,13299,33.49333,-112.35806
a8f1b80d8841575a,richmond/museum district,district,false,false,false,29651,richmond,29622,37.5597,-77.4794
e6fd2210a95544ea,cotahuasi canyon,park,false,false,false,167480,southern sierra (peru),33605,-15.20,-72.92
2431819b0871c836,cedartown,city,false,false,true,181910,west high country,39032,34.0124,-85.2558
ae7a7779498093e6,bear valley,city,false,false,true,3104,alpine county,802,38.4647,-120.04
342ff925e07ce8ed,gällivare,city,false,false,true,12510,norrbotten county,112212,67.135,20.666
040ea49ce2d28127,cefalù,city,false,false,true,6371,palermo (province),26552,38.0333,14.0167
efb4a5ad8d1e1a33,cannobio,city,false,false,true,5800,piedmont,27591,46.0667,8.7000
c1fd3ea58091ba05,laguna san rafael national park,park,false,false,false,119452,patagonia (chile),7306,-47.0000,-74.0000
bfcaaa2a5b93d8dc,dana nature reserve,park,false,false,false,8964,king's highway,17602,30.6836,35.6169
8d3054e36d275347,buena vista (colorado),city,false,false,true,4985,south central colorado,33402,38.84222,-106.13111
a2cf86ecac82712b,târnăveni,city,false,false,true,35470,mureș county,23510,46.3333,24.2833
be4e3b86d12b731d,hann. münden,city,false,false,true,21773,southern lower saxony,33570,51.4167,9.6500
4ec06d32e5b49b72,caldwell (ohio),city,false,false,true,5597,southeast ohio,33491,39.74778,-81.51639
e5a45a7a5f7633a6,abadan,city,false,false,true,50,southwestern iran,187024,30.36310,48.25925
f777613249002ab8,rangat,city,false,false,true,29199,north and middle andaman,196201,12.503056,92.913333
e92ffe469077312b,broadway (england),city,false,false,true,4777,worcestershire,39602,52.0400,-1.8600
5e062b2583e3c15f,jebil national park,park,false,false,false,16206,saharan tunisia,30431,33.0000,9.0000
a4214a1b229fb763,jalpaiguri,city,false,false,true,16099,northern plains (west bengal)‎,"",26.52,88.73
392c1babea07bb9b,białowieża national park,park,false,false,false,3708,podlaskie,27916,52.6667,23.8333
fe865e45827bdb72,poitiers,city,false,false,true,27961,vienne (region),37982,46.5819,0.3361
40efebba9a52a51f,buba,city,false,false,true,166057,guinea-bissau,"",11.59,-14.99
6bfcbfe69f0c5002,heinävesi,city,false,false,true,124073,south savonia,33714,62.488,28.803
f4c941365064f0d0,khuri,city,false,false,true,17483,jodhpur division,16423,26.6148,70.7161
13fccc2a84ea7cfd,talofofo,city,false,false,true,35191,guam,13540,13.351666666667,144.75305555556
4e03b24ea87fb78d,hongcun,city,false,false,true,14896,anhui,1208,30.003611,117.981667
b2629d38e5ea320f,sojat,city,false,false,true,194776,jodhpur division,16423,25.92,73.67
5124def003c746c4,buffalo national river,park,false,false,false,5022,ozarks (arkansas),26382,36.178056,-92.426111
a2534b849d8f083a,macuto,city,false,false,true,20702,vargas,37713,10.617,-66.883
8d2d321c03c9be82,southern aegean,region,false,true,false,33511,aegean turkey,258,37.02,28.22
a80a22f34a7bfdab,delhi,city,false,false,true,9258,plains (india),27792,28.6377,77.2058
